household_id,district,latitude,longitude,distribution_date,household_size,baseline_fuel_kg_person_week,distance_to_market_km,elevation_m,usage_month_1,usage_month_2,usage_month_3,usage_month_4,usage_month_5,usage_month_6,market_climb_index,dist_month,is_rainy_season,relative_remoteness,weekly_baseline_hh,avg_weekly_usage,pct_reduction,low_adoption
HH-07027,Nyabihu,-1.581561,29.517537,2023-08-10,6.0,10.2,5.9,2457,27.8,26.0,24.4,24.3,32.3,28.9,14.4963,8,0,0.10616687922276759,61.199999999999996,27.28333333333333,0.5541938997821351,0
HH-05714,Gakenke,-1.658738,29.897331,2024-03-14,3.0,10.1,1.2,2131,26.2,22.8,31.1,29.5,26.3,25.5,2.5571999999999995,3,1,0.11386764001522745,30.299999999999997,26.900000000000002,0.11221122112211206,1
HH-04486,Rulindo,-1.78349,30.001992,2023-07-07,3.0,7.0,4.7,1594,16.8,17.2,21.6,22.5,20.8,19.0,7.4918000000000005,7,0,0.06451176556366951,21.0,19.65,0.06428571428571435,1
HH-07210,Rulindo,-1.769028,30.081127,2024-01-08,5.0,7.3,4.2,1908,19.7,14.0,16.4,14.1,18.2,18.6,8.0136,1,0,0.1257821353129641,36.5,16.833333333333332,0.5388127853881279,0
HH-01582,Musanze,-1.532024,29.660559,2023-02-24,4.0,10.8,1.7,1978,31.1,34.7,36.4,,37.0,43.4,3.3626,2,0,0.10404091046949387,43.2,36.52,0.15462962962962962,1
HH-02957,Rulindo,-1.732321,30.077478,2023-07-24,6.0,9.7,3.3,1817,25.1,29.0,22.8,26.2,,27.0,5.996099999999999,7,0,0.11726728703427074,58.199999999999996,26.020000000000003,0.5529209621993126,0
HH-00925,Musanze,-1.454313,29.642259,2023-04-10,4.0,7.1,7.7,1984,23.4,26.0,21.8,22.8,28.4,,15.2768,4,1,0.06116191079300603,28.4,24.48,0.13802816901408446,1
HH-07691,Nyabihu,-1.555241,29.529113,2023-08-06,6.0,12.3,8.8,2210,44.1,34.4,,29.6,32.5,26.0,19.448,8,0,0.11496702943436977,73.80000000000001,33.32,0.548509485094851,0
HH-07093,Rulindo,-1.746503,29.974909,2024-01-13,6.0,10.1,7.3,1654,60.8,60.3,59.3,61.2,47.3,64.5,12.0742,1,0,0.019076721622539646,60.599999999999994,58.9,0.028052805280527986,1
HH-02509,Rulindo,-1.728268,30.014935,2023-05-23,1.0,10.0,1.6,1534,,5.7,3.7,3.9,3.4,4.9,2.4544,5,1,0.05504114335911129,10.0,4.32,0.568,0
HH-06133,Burera,-1.4699,29.759484,2023-10-11,6.0,7.5,2.7,1964,21.1,17.9,16.4,19.1,19.6,21.3,5.3028,10,1,0.07819576516049258,45.0,19.23333333333333,0.5725925925925927,0
HH-05025,Gakenke,-1.675775,29.843647,2024-04-21,6.0,10.5,0.9,2153,49.0,47.6,48.6,65.5,52.2,57.0,1.9377,4,1,0.05951805886637757,63.0,53.31666666666666,0.15370370370370376,1
HH-05321,Musanze,-1.520618,29.679858,2023-11-26,6.0,6.6,10.0,1939,31.8,,29.6,34.8,39.7,36.8,19.39,11,1,0.1131902757160676,39.599999999999994,34.54,0.12777777777777768,1
HH-06646,Musanze,-1.502161,29.628457,2023-04-04,5.0,9.3,6.4,1736,46.5,37.3,42.6,41.5,46.2,43.4,11.1104,4,1,0.06024621776606016,46.5,42.916666666666664,0.07706093189964162,1
HH-06043,Musanze,-1.502872,29.592893,2024-05-05,4.0,11.0,1.5,1802,20.5,21.9,23.4,19.9,14.1,14.7,2.7030000000000003,5,1,0.04043701796936611,44.0,19.083333333333332,0.5662878787878788,0
HH-03776,Gakenke,-1.67376,29.853074,2023-10-26,4.0,11.3,1.8,1707,40.3,35.2,39.9,31.6,45.5,38.3,3.0726,10,1,0.06884992033530705,45.2,38.46666666666667,0.1489675516224189,1
HH-04836,Nyabihu,-1.646382,29.481672,2024-05-17,1.0,13.3,4.4,2552,10.3,9.5,12.4,10.7,11.2,12.9,11.228800000000001,5,1,0.11172385569308922,13.3,11.16666666666667,0.1604010025062655,1
HH-04137,Rulindo,-1.737589,30.061767,2023-11-07,3.0,7.9,1.7,1956,17.3,21.2,23.0,23.0,25.2,23.4,3.3251999999999997,11,1,0.10159177044525118,23.700000000000003,22.183333333333334,0.0639943741209565,1
HH-04965,Burera,-1.428058,29.725352,2023-03-27,5.0,10.4,4.7,2182,21.9,25.1,25.0,24.2,24.6,17.1,10.2554,3,1,0.038247641019078744,52.0,22.983333333333334,0.5580128205128205,0
HH-02780,Nyabihu,-1.610891,29.454503,2023-06-28,3.0,6.8,9.0,2370,8.7,8.1,9.8,7.2,7.9,7.2,21.330000000000002,6,0,0.06702825996662605,20.4,8.15,0.6004901960784313,0
HH-00540,Nyabihu,-1.645354,29.451574,2023-11-24,5.0,7.8,4.9,2427,23.6,15.6,18.4,17.0,17.3,17.6,11.8923,11,1,0.09561648782414091,39.0,18.25,0.532051282051282,0
HH-02746,Rulindo,-1.795607,30.015833,2024-03-03,2.0,9.7,3.0,2089,9.8,9.0,10.9,8.0,9.1,7.4,6.2669999999999995,3,1,0.08275157770024208,19.4,9.033333333333333,0.5343642611683849,0
HH-07237,Burera,-1.480314,29.801066,2024-05-18,5.0,9.5,3.6,1942,18.9,24.2,23.3,18.6,25.3,25.2,6.9912,5,1,0.12060752148353668,47.5,22.583333333333332,0.524561403508772,0
HH-07309,Rulindo,-1.742012,29.977154,2024-05-12,5.0,11.2,4.2,1797,30.4,21.9,,29.6,26.8,25.1,7.5474,5,1,0.018591314878566415,56.0,26.76,0.5221428571428571,0
HH-06820,Rulindo,-1.702007,29.963382,2023-04-01,1.0,10.1,5.6,1759,8.7,7.6,8.3,9.3,10.2,7.5,9.850399999999999,4,1,0.032468313634694566,10.1,8.6,0.1485148514851485,1
HH-05468,Gakenke,-1.631637,29.88677,2023-04-30,6.0,9.5,3.9,2002,39.6,51.2,50.4,62.3,54.0,55.8,7.8077999999999985,4,1,0.11020530997392955,57.0,52.21666666666667,0.08391812865497073,1
HH-01146,Gakenke,-1.733252,29.763279,2023-02-14,4.0,8.1,9.7,2151,13.7,12.9,16.8,14.4,13.6,13.1,20.864699999999996,2,0,0.06468601729876133,32.4,14.083333333333334,0.5653292181069958,0
HH-05128,Musanze,-1.542963,29.64238,2024-02-05,3.0,5.0,3.7,1866,13.3,13.2,11.7,12.1,14.1,11.0,6.9042,2,0,0.09951071409634299,15.0,12.566666666666668,0.16222222222222213,1
HH-04469,Gakenke,-1.608979,29.863029,2023-05-09,4.0,5.7,1.1,2144,22.6,16.2,,21.4,19.0,18.7,2.3584000000000005,5,1,0.10092503724410434,22.8,19.58,0.1412280701754387,1
HH-00668,Nyabihu,-1.557982,29.454,2023-01-04,4.0,8.8,20.1,2428,37.6,26.4,29.8,28.6,24.8,29.1,48.802800000000005,1,0,0.03983938877066937,35.2,29.383333333333336,0.1652462121212121,1
HH-03020,Rulindo,-1.78704,30.041472,2023-04-08,5.0,9.5,1.3,1652,19.9,25.2,23.1,24.2,22.2,24.8,2.1476,4,1,0.09684956437966075,47.5,23.233333333333334,0.5108771929824562,0
HH-00358,Burera,-1.43292,29.754362,2023-04-29,3.0,11.0,1.9,2046,,26.8,30.0,30.1,27.3,25.0,3.8873999999999995,4,1,0.06622502531104399,33.0,27.839999999999996,0.15636363636363648,1
HH-05064,Musanze,-1.533838,29.593963,2023-07-25,4.0,11.7,25.0,1794,45.4,37.6,45.3,43.2,38.4,36.1,44.85,7,0,0.07090972216719614,46.8,41.0,0.12393162393162388,1
HH-02832,Rulindo,-1.774146,30.066525,2023-03-11,1.0,8.1,0.9,1694,4.2,3.6,3.2,2.8,,3.8,1.5246,3,1,0.11351242408648181,8.1,3.5200000000000005,0.565432098765432,0
HH-02784,Rulindo,-1.734499,29.990052,2023-10-06,4.0,8.7,0.6,1745,32.4,32.9,31.7,32.5,28.0,,1.047,10,1,0.02982474492507349,34.8,31.5,0.09482758620689648,1
HH-01354,Rulindo,-1.785406,30.082726,2023-10-18,3.0,13.8,10.3,1945,41.1,35.7,32.2,35.8,,43.3,20.033500000000004,10,1,0.13272307735836658,41.400000000000006,37.620000000000005,0.09130434782608697,1
HH-05132,Burera,-1.403725,29.736874,2023-04-16,5.0,7.0,3.5,2048,31.9,34.2,29.3,28.5,26.8,32.6,7.168,4,1,0.059186525358981786,35.0,30.549999999999997,0.12714285714285722,1
HH-00471,Nyabihu,-1.56802,29.466978,2024-01-31,4.0,5.5,1.0,2448,20.6,17.2,20.1,18.6,21.0,21.2,2.448,1,0,0.05387780994282949,22.0,19.783333333333335,0.10075757575757568,1
HH-02704,Nyabihu,-1.555194,29.545675,2023-06-07,6.0,8.3,0.6,2626,52.1,40.6,41.9,39.8,41.6,48.3,1.5756,6,0,0.1315273377690753,49.800000000000004,44.04999999999999,0.1154618473895585,1
HH-03331,Burera,-1.450411,29.727551,2024-02-07,6.0,9.4,3.0,1758,51.8,55.8,47.6,51.2,54.0,60.6,5.274,2,0,0.041309060064816855,56.400000000000006,53.5,0.05141843971631215,1
HH-03638,Nyabihu,-1.589875,29.516195,2024-05-26,2.0,8.5,6.0,2530,,12.9,15.5,15.8,14.7,12.8,15.18,5,1,0.1070855316246763,17.0,14.34,0.15647058823529414,1
HH-01397,Musanze,-1.498636,29.661378,2023-05-22,7.0,,1.6,1910,34.9,32.8,26.9,31.2,32.4,24.2,3.056,5,1,0.08674296658197486,,30.399999999999995,,0
HH-03585,Musanze,-1.52182,29.653121,2023-04-18,3.0,9.4,1.6,1869,22.4,25.2,21.1,24.6,26.5,23.5,2.9904,4,1,0.09178455574853543,28.200000000000003,23.88333333333333,0.15307328605200968,1
HH-07180,Burera,-1.402259,29.818702,2024-02-24,3.0,9.7,3.3,2165,26.5,23.9,26.1,30.8,28.1,27.8,7.1445,2,0,0.1350920542771633,29.099999999999998,27.200000000000003,0.06529209621993111,1
HH-05263,Burera,-1.462741,29.756849,2023-07-15,4.0,7.3,1.9,1786,12.6,13.6,,12.7,11.2,10.6,3.3933999999999997,7,0,0.07303623589450946,29.2,12.139999999999999,0.5842465753424658,0
HH-05646,Musanze,-1.506507,29.650546,2024-04-08,6.0,11.4,3.9,2077,56.9,65.4,64.2,56.0,,73.0,8.100299999999999,4,1,0.08078847342195868,68.4,63.1,0.07748538011695912,1
HH-03377,Rulindo,-1.708929,30.006808,2023-12-12,4.0,6.7,4.0,1867,25.1,25.0,24.8,25.9,23.3,28.1,7.468,12,1,0.05305193559681828,26.8,25.36666666666667,0.05348258706467649,1
HH-01257,Nyabihu,-1.635729,29.489251,2023-10-10,2.0,4.0,2.8,2338,8.0,5.8,6.8,6.5,6.9,8.4,6.5464,10,1,0.10853427053373883,8.0,7.066666666666666,0.1166666666666667,1
HH-06191,Rulindo,-1.739291,30.088651,2023-11-11,4.0,10.4,2.7,1702,20.1,17.6,22.8,18.2,19.3,19.9,4.595400000000001,11,1,0.1285193235394459,41.6,19.650000000000002,0.5276442307692307,0
HH-03513,Gakenke,-1.609427,29.872367,2023-03-15,6.0,6.9,0.9,2121,20.1,,15.2,15.8,21.4,18.4,1.9089,3,1,0.1081115675570839,41.400000000000006,18.18,0.5608695652173914,0
HH-05652,Rulindo,-1.714447,30.002437,2024-01-30,2.0,9.1,11.6,1663,15.2,15.8,16.5,16.5,16.5,17.0,19.2908,1,0,0.04665429573909993,18.2,16.25,0.10714285714285711,1
HH-05779,Rulindo,-1.788261,30.05583,2023-02-10,2.0,6.4,5.8,1729,11.5,13.4,12.1,10.9,13.8,13.3,10.0282,2,0,0.10976897598776637,12.8,12.5,0.023437500000000056,1
HH-01251,Rulindo,-1.773795,30.02589,2023-06-23,4.0,14.2,10.0,1583,23.3,21.5,16.4,14.9,21.8,15.7,15.83,6,0,0.0766137409173374,56.8,18.933333333333334,0.6666666666666666,0
HH-05796,Rulindo,-1.787778,29.96729,2024-05-06,5.0,11.3,2.7,1754,40.8,48.9,46.4,53.3,45.4,,4.7358,5,1,0.05392074611856086,56.5,46.959999999999994,0.168849557522124,1
HH-05349,Musanze,-1.538469,29.561194,2023-10-12,5.0,11.3,3.2,1808,23.1,27.7,21.8,28.1,31.1,26.9,5.7856000000000005,10,1,0.07731514534906121,56.5,26.45,0.531858407079646,0
HH-07680,Nyabihu,-1.55,29.524291,2023-05-26,5.0,10.6,4.3,2404,31.6,20.9,20.6,22.8,21.3,23.1,10.3372,5,1,0.1103711235059318,53.0,23.38333333333333,0.5588050314465409,0
HH-04299,Musanze,-1.452904,29.624293,2024-06-18,3.0,9.5,2.8,1806,29.9,25.7,25.4,24.6,22.1,26.6,5.0568,6,0,0.0438478737358424,28.5,25.716666666666665,0.09766081871345035,1
HH-03285,Musanze,-1.460399,29.581347,2023-03-07,5.0,10.2,1.1,1726,30.7,23.7,19.5,27.1,27.8,26.5,1.8986,3,1,0.0036063512199330655,51.0,25.883333333333336,0.49248366013071887,0
HH-02934,Burera,-1.487273,29.705465,2023-11-04,7.0,9.1,5.3,2020,53.6,49.8,57.0,52.9,50.6,58.3,10.706,11,1,0.05261250895492339,63.699999999999996,53.70000000000001,0.15698587127158534,1
HH-04176,Gakenke,-1.636562,29.828514,2023-08-08,3.0,10.9,2.6,1883,30.3,29.0,27.1,31.9,32.4,23.5,4.8958,8,0,0.05674241382887977,32.7,29.033333333333335,0.11213047910295619,1
HH-05269,Gakenke,-1.73332,29.790156,2023-05-28,4.0,8.8,1.2,1799,29.9,31.3,30.9,32.0,33.6,36.6,2.1588,5,1,0.06154647176726466,35.2,32.38333333333333,0.08001893939393948,1
HH-04911,Gakenke,-1.691222,29.850828,2023-06-12,2.0,,1.7,2018,11.3,12.2,11.5,14.6,13.5,12.5,3.4305999999999996,6,0,0.06928591459121133,,12.6,,0
HH-01853,Gakenke,-1.680752,29.888918,2023-05-02,3.0,6.4,3.1,2471,15.4,17.4,18.6,16.6,13.5,20.7,7.660100000000001,5,1,0.10503331449630561,19.200000000000003,17.033333333333335,0.11284722222222227,1
HH-06317,Rulindo,-1.773589,29.959902,2023-12-22,8.0,12.3,5.4,1603,51.4,46.8,40.0,49.7,44.3,42.6,8.6562,12,1,0.03926861331029026,98.4,45.800000000000004,0.5345528455284553,0
HH-06816,Nyabihu,-1.55,29.5365,2024-01-23,6.0,9.0,9.3,2311,45.1,43.2,44.6,47.8,50.8,45.7,21.4923,1,0,0.12255565868673038,54.0,46.199999999999996,0.14444444444444451,1
HH-07483,Musanze,-1.483352,29.657856,2023-07-28,3.0,9.4,1.5,1812,16.1,16.4,11.8,14.2,16.0,10.7,2.718,7,0,0.07842526621903903,28.200000000000003,14.200000000000001,0.49645390070921985,0
HH-07778,Rulindo,-1.764529,29.991217,2024-04-08,4.0,9.1,3.3,1691,33.8,29.4,29.9,36.0,34.2,27.4,5.5803,4,1,0.04327597847683591,36.4,31.783333333333335,0.12683150183150174,1
HH-02106,Musanze,-1.465764,29.567513,2023-11-03,2.0,12.2,16.8,2023,10.9,11.6,10.4,9.1,8.5,11.3,33.9864,11,1,0.014462914736550267,24.4,10.299999999999999,0.5778688524590164,0
HH-00134,Musanze,-1.530763,29.662871,2023-02-07,5.0,8.9,2.2,1862,37.1,39.3,34.2,44.4,36.1,47.3,4.096400000000001,2,0,0.10499378701962896,44.5,39.73333333333333,0.107116104868914,1
HH-05237,Rulindo,-1.702927,29.958773,2023-02-17,5.0,10.7,0.9,1780,23.1,28.4,23.5,24.4,28.8,23.8,1.602,2,0,0.03142842615068766,53.5,25.33333333333334,0.526479750778816,0
HH-05030,Nyabihu,-1.555247,29.484586,2023-10-31,6.0,9.0,3.5,2616,24.2,27.7,28.4,27.5,26.8,27.2,9.156,10,1,0.0704521821129848,54.0,26.966666666666665,0.5006172839506173,0
HH-00929,Burera,-1.448108,29.773797,2023-01-10,4.0,8.3,2.6,2067,29.6,32.5,32.8,,34.2,24.9,5.374200000000001,1,0,0.08614934611964403,33.2,30.800000000000004,0.07228915662650598,1
HH-00824,Musanze,-1.537314,29.680502,2024-06-03,6.0,7.8,3.2,1793,25.7,26.9,20.2,17.3,24.3,19.3,5.7376000000000005,6,0,0.12291899490940913,46.8,22.28333333333333,0.5238603988603989,0
HH-07272,Gakenke,-1.723772,29.808976,2024-04-30,4.0,13.2,0.7,1823,55.6,53.3,44.8,37.9,47.4,,1.2760999999999998,4,1,0.057323221719092904,52.8,47.8,0.0946969696969697,1
HH-01532,Burera,-1.447632,29.718948,2023-10-21,8.0,5.8,3.2,2071,39.4,46.7,38.8,35.1,45.2,42.5,6.627200000000001,10,1,0.03226846188823587,46.4,41.28333333333333,0.11027298850574714,1
HH-01215,Rulindo,-1.729121,29.956406,2023-10-15,5.0,4.0,1.6,1682,8.8,10.3,11.7,9.5,7.8,10.2,2.6912000000000003,10,1,0.006453967250408334,20.0,9.716666666666667,0.5141666666666667,0
HH-00505,Rulindo,-1.766205,30.003251,2023-07-17,5.0,7.1,16.7,1925,19.0,15.9,15.0,19.0,13.9,14.6,32.1475,7,0,0.05354941352981795,35.5,16.233333333333334,0.5427230046948357,0
HH-04286,Burera,-1.426414,29.743951,2023-04-04,5.0,7.1,7.7,1862,18.7,15.0,18.3,14.9,17.5,11.9,14.3374,4,1,0.05675391661414323,35.5,16.05,0.5478873239436619,0
HH-06492,Musanze,-1.513655,29.567903,2023-10-25,4.0,12.3,1.8,1863,21.8,28.0,23.5,26.9,19.2,20.1,3.3534,10,1,0.05161101315275518,49.2,23.25,0.5274390243902439,0
HH-01997,Gakenke,-1.656812,29.866878,2023-05-17,5.0,9.4,6.4,2294,22.9,23.7,22.1,19.1,23.8,25.2,14.681600000000001,5,1,0.08402758008735646,47.0,22.799999999999997,0.5148936170212767,0
HH-06531,Burera,-1.435187,29.727453,2024-05-18,5.0,10.3,6.6,1860,40.3,54.8,43.6,44.6,40.7,40.2,12.276,5,1,0.03922531719974884,51.5,44.03333333333333,0.14498381877022656,1
HH-03073,Musanze,-1.499244,29.588117,2023-04-02,6.0,8.9,7.6,1968,26.0,27.1,19.4,24.9,22.9,18.2,14.9568,4,1,0.03582581639738904,53.400000000000006,23.083333333333332,0.5677278401997504,0
HH-01959,Burera,-1.440172,29.812407,2023-07-02,5.0,8.5,9.6,2007,18.2,18.0,16.1,23.5,21.3,17.0,19.2672,7,0,0.12413659268205951,42.5,19.01666666666667,0.5525490196078431,0
HH-01385,Rulindo,-1.799068,30.099267,2023-05-23,4.0,7.2,4.0,1790,12.5,16.8,13.1,11.1,15.5,13.3,7.16,5,1,0.1533752998806861,28.8,13.716666666666667,0.5237268518518519,0
HH-00895,Rulindo,-1.784639,30.093537,2024-05-23,4.0,10.4,1.6,1764,20.3,20.9,19.1,21.4,24.3,18.3,2.8224,5,1,0.1424892083228813,41.6,20.716666666666665,0.5020032051282052,0
HH-04925,Nyabihu,-1.574133,29.497673,2023-05-15,5.0,6.9,1.3,2362,15.5,18.3,15.3,15.5,14.3,16.5,3.0706,5,1,0.08517553483673791,34.5,15.899999999999999,0.5391304347826087,0
HH-00456,Burera,-1.477975,29.79983,2023-08-02,6.0,6.9,1.4,2020,19.4,18.7,14.3,25.1,18.2,19.7,2.828,8,0,0.11863521360947467,41.400000000000006,19.233333333333334,0.535426731078905,0
HH-06620,Rulindo,-1.730157,30.0726,2023-11-22,3.0,7.5,1.9,1803,9.5,11.7,9.4,,10.6,10.2,3.4256999999999995,11,1,0.11244936840469734,22.5,10.280000000000001,0.5431111111111111,0
HH-05780,Musanze,-1.519016,29.551095,2023-03-03,4.0,11.8,11.5,1769,47.4,41.0,,44.3,46.4,45.8,20.3435,3,1,0.06306346889116758,47.2,44.98,0.04703389830508487,1
HH-07807,Rulindo,-1.711869,30.041924,2023-02-26,3.0,13.4,1.8,1685,30.7,34.1,30.7,29.3,38.7,36.4,3.0330000000000004,2,0,0.08472542420932111,40.2,33.31666666666667,0.1712271973466003,1
HH-03710,Gakenke,-1.604218,29.807153,2024-06-04,7.0,10.5,7.0,2048,39.8,30.1,39.2,42.1,39.7,28.4,14.336,6,0,0.07160335104078434,73.5,36.550000000000004,0.5027210884353741,0
HH-07381,Musanze,-1.539085,29.666489,2024-05-27,6.0,4.0,1.4,1912,18.8,18.4,22.3,19.7,,24.4,2.6767999999999996,5,1,0.11315450484695215,24.0,20.72,0.13666666666666671,1
HH-04850,Nyabihu,-1.580431,29.536209,2023-06-18,5.0,4.0,1.4,2343,9.5,9.2,10.6,9.6,10.3,8.2,3.2802,6,0,0.12420521817684314,20.0,9.566666666666668,0.5216666666666666,0
HH-04749,Musanze,-1.542232,29.589758,2023-03-08,2.0,11.8,0.8,1757,12.2,12.9,12.1,9.5,8.8,9.4,1.4056,3,1,0.07866100070917159,23.6,10.816666666666668,0.5416666666666666,0
HH-04269,Rulindo,-1.752812,30.033283,2023-06-19,5.0,8.2,2.3,1873,19.2,14.6,17.8,17.0,15.6,18.5,4.3079,6,0,0.07535883945345144,41.0,17.116666666666664,0.5825203252032521,0
HH-03523,Musanze,-1.548855,29.69748,2023-06-27,5.0,7.2,12.8,2051,32.1,30.4,36.8,34.1,28.9,33.0,26.252800000000004,6,0,0.14343238486446522,36.0,32.550000000000004,0.09583333333333321,1
HH-04135,Burera,-1.452942,29.827219,2023-05-19,5.0,9.1,4.1,2119,35.6,35.4,36.0,38.4,42.8,37.0,8.6879,5,1,0.13977189042119026,45.5,37.53333333333333,0.17509157509157514,1
HH-03603,Nyabihu,-1.572144,29.518422,2023-10-15,5.0,8.1,3.0,2299,35.4,36.8,32.9,37.3,33.5,33.0,6.897,10,1,0.10529965315903389,40.5,34.81666666666666,0.14032921810699597,1
HH-07814,Musanze,-1.465999,29.583399,2024-06-02,3.0,10.7,1.1,1621,20.4,17.1,15.9,13.6,16.7,17.4,1.7831000000000001,6,0,0.0025457461979929963,32.099999999999994,16.849999999999998,0.4750778816199377,0
HH-00714,Musanze,-1.540879,29.599415,2023-05-20,4.0,7.8,5.1,1853,14.6,13.9,13.1,15.0,15.2,,9.450299999999999,5,1,0.07888804895377043,31.2,14.36,0.5397435897435897,0
HH-04187,Nyabihu,-1.639623,29.500226,2023-08-23,4.0,7.3,1.3,2479,15.2,16.2,14.6,15.6,11.9,14.8,3.2227,8,0,0.11905366108037467,29.2,14.716666666666667,0.4960045662100456,0
HH-02215,Rulindo,-1.724666,30.062511,2024-01-28,5.0,10.4,1.4,1995,22.0,24.3,19.1,26.9,23.3,21.0,2.793,1,0,0.10273796762936595,52.0,22.76666666666667,0.5621794871794872,0
HH-05302,Nyabihu,-1.602029,29.450538,2023-08-06,4.0,8.9,0.6,2534,34.3,28.6,33.8,26.2,39.1,38.6,1.5203999999999998,8,0,0.05760526599836408,35.6,33.43333333333333,0.06086142322097391,1
HH-02924,Nyabihu,-1.567456,29.51022,2023-12-21,2.0,7.2,1.3,2401,7.0,6.9,,7.5,5.4,5.0,3.1212999999999997,12,1,0.0965837422428074,14.4,6.359999999999999,0.5583333333333333,0
HH-07251,Gakenke,-1.714171,29.870305,2023-09-14,4.0,9.7,5.4,1975,34.3,30.0,35.2,34.8,35.8,36.5,10.665000000000001,9,1,0.0958113030042517,38.8,34.43333333333334,0.11254295532646032,1
HH-01811,Rulindo,-1.75577,30.088251,2023-01-20,5.0,10.0,6.4,1673,23.0,,23.1,21.0,25.8,18.9,10.7072,1,0,0.12980744325105856,50.0,22.359999999999996,0.5528000000000001,0
HH-03487,Musanze,-1.487882,29.693975,2023-05-24,8.0,14.1,6.1,1855,64.1,70.0,54.6,60.9,59.4,51.5,11.3155,5,1,0.11463313223788368,112.8,60.083333333333336,0.4673463356973995,0
HH-03142,Gakenke,-1.712661,29.83751,2023-10-24,1.0,10.0,1.1,1677,5.2,4.7,4.5,4.2,4.0,4.3,1.8447000000000002,10,1,0.06697573553953654,10.0,4.483333333333333,0.5516666666666666,0
HH-01828,Gakenke,-1.697355,29.869465,2023-04-02,5.0,10.3,7.6,1936,24.4,25.8,17.3,25.4,20.7,19.8,14.7136,4,1,0.08889524755736722,51.5,22.233333333333334,0.568284789644013,0
HH-01156,Rulindo,-1.775267,29.953325,2024-06-01,6.0,7.9,2.6,1808,24.1,18.5,25.5,20.9,18.1,17.9,4.7008,6,0,0.04152304022784915,47.400000000000006,20.833333333333332,0.5604781997187062,0
HH-01325,Gakenke,-1.671941,29.870668,2023-01-04,4.0,8.9,10.8,2100,27.2,26.5,31.5,38.3,34.6,31.7,22.680000000000003,1,0,0.08642295985924228,35.6,31.63333333333333,0.11142322097378292,1
HH-04313,Nyabihu,-1.630953,29.476246,2023-11-25,5.0,9.7,0.5,2258,43.2,46.2,43.7,41.2,,43.4,1.129,11,1,0.0962811703759537,48.5,43.540000000000006,0.10226804123711328,1
HH-00511,Burera,-1.408195,29.736828,2023-04-20,2.0,10.9,12.2,1903,19.0,20.8,,18.6,15.3,17.4,23.2166,4,1,0.05671202352187076,21.8,18.22,0.16422018348623862,1
HH-01681,Musanze,-1.487179,29.613117,2023-08-16,3.0,8.8,1.1,1815,25.8,25.2,,,22.7,23.0,1.9965000000000002,8,0,0.03892938360477543,26.400000000000002,24.175,0.08428030303030308,1
HH-00400,Gakenke,-1.708635,29.78077,2023-08-25,6.0,9.9,4.2,1841,33.3,32.5,31.7,26.5,29.3,20.2,7.732200000000001,8,0,0.0367416876624726,59.400000000000006,28.916666666666668,0.5131874298540966,0
HH-07258,Nyabihu,-1.577912,29.545211,2024-02-16,6.0,9.8,2.3,2444,29.5,31.5,28.1,23.5,22.3,33.1,5.621199999999999,2,0,0.13264747442824149,58.800000000000004,28.0,0.5238095238095238,0
HH-01857,Rulindo,-1.753602,29.973741,2023-06-02,5.0,4.0,3.1,1881,11.3,10.7,8.6,10.9,8.2,8.8,5.8311,6,0,0.023544331882577672,20.0,9.75,0.5125,0
HH-01389,Gakenke,-1.701486,29.855701,2023-10-16,4.0,6.3,3.5,1930,20.3,17.6,24.0,24.0,19.6,26.3,6.755,10,1,0.07727838401054331,25.2,21.96666666666667,0.1283068783068782,1
HH-05616,Rulindo,-1.702423,29.952557,2023-01-04,2.0,5.4,2.5,1611,5.0,5.6,6.2,,3.9,4.4,4.0275,1,0,0.032808084160908885,10.8,5.0200000000000005,0.5351851851851852,0
HH-03720,Musanze,-1.512303,29.595945,2023-09-18,6.0,11.1,5.2,1650,32.7,28.6,38.5,36.6,25.8,35.8,8.58,9,1,0.050344188490483055,66.6,33.0,0.5045045045045045,0
HH-02387,Musanze,-1.526055,29.578247,2023-10-02,4.0,8.0,5.6,1739,23.9,31.0,25.0,33.6,24.4,26.7,9.7384,10,1,0.06219216406752644,32.0,27.433333333333334,0.14270833333333333,1
HH-05542,Burera,-1.437671,29.791412,2024-02-25,3.0,8.7,0.7,1851,19.9,24.3,22.6,26.6,22.1,19.9,1.2956999999999999,2,0,0.103113768383118,26.099999999999998,22.566666666666666,0.13537675606641117,1
HH-03237,Nyabihu,-1.575409,29.542006,2024-06-18,4.0,8.7,1.9,2391,14.5,19.2,15.9,18.1,13.9,,4.5428999999999995,6,0,0.12910847976451933,34.8,16.32,0.5310344827586206,0
HH-06173,Nyabihu,-1.559836,29.50974,2024-02-27,3.0,9.1,3.3,2207,13.4,13.6,11.3,13.6,13.8,11.2,7.283099999999999,2,0,0.09560660979439313,27.299999999999997,12.816666666666668,0.5305250305250304,0
HH-01541,Rulindo,-1.752197,30.046701,2023-06-25,6.0,9.8,9.1,1599,30.7,26.5,21.8,23.7,22.5,23.1,14.550899999999999,6,0,0.08830142946075757,58.800000000000004,24.71666666666667,0.5796485260770975,0
HH-01218,Rulindo,-1.754922,30.073908,2023-04-09,5.0,12.6,12.1,1457,61.8,45.8,60.4,52.3,56.6,62.8,17.6297,4,1,0.11553165275555259,63.0,56.616666666666674,0.1013227513227512,1
